"pid","id"
ldpd:287197,NYDA.1960.001.04045
ldpd:287196,NYDA.1960.001.03287V
ldpd:287195,NYDA.1960.001.00861
ldpd:287223,NYDA.1960.001.03720
ldpd:287228,NYDA.1960.001.01374
ldpd:287340,NYDA.1960.001.00167
ldpd:287186,NYDA.1960.001.03667
ldpd:287405,NYDA.1960.001.03464
ldpd:287263,NYDA.1960.001.04338R
ldpd:287275,NYDA.1960.001.00647
ldpd:287177,NYDA.1960.001.03643R
ldpd:287356,NYDA.1960.001.00132
ldpd:287164,NYDA.1960.001.01548
ldpd:287129,NYDA.1960.001.00046
ldpd:287128,NYDA.1960.001.03620
ldpd:287127,NYDA.1960.001.04179
ldpd:287183,NYDA.1960.001.02242R
ldpd:287120,NYDA.1987.003.00154
ldpd:287373,NYDA.1960.001.03141
ldpd:287125,NYDA.1960.001.03089
ldpd:287415,NYDA.1960.001.04550
ldpd:287123,NYDA.1960.001.01962
ldpd:287122,NYDA.1960.001.03460
ldpd:287118,NYDA.1960.001.01033
ldpd:287119,NYDA.1960.001.00093
ldpd:287272,NYDA.1960.001.03175
ldpd:287114,NYDA.1960.001.03707V
ldpd:287113,NYDA.1960.001.02429
ldpd:287167,NYDA.1987.003.00152
ldpd:287149,NYDA.1960.001.00746
ldpd:287147,NYDA.1960.001.04361
ldpd:287146,NYDA.1960.001.01535
ldpd:287145,NYDA.1960.001.00183V
ldpd:287143,NYDA.1960.001.04543
ldpd:287141,NYDA.1960.001.03735
ldpd:287140,NYDA.1960.001.03353R
ldpd:287242,NYDA.1960.001.02730
ldpd:287137,NYDA.1960.001.02525
ldpd:287134,NYDA.1960.001.04110
ldpd:287135,NYDA.1960.001.01577
ldpd:287130,NYDA.1960.001.02194
ldpd:287131,NYDA.1960.001.04706
ldpd:287165,NYDA.1960.001.00713V
ldpd:287163,NYDA.1960.001.00042
ldpd:287266,NYDA.1960.001.02219
ldpd:287383,NYDA.1960.001.04347
ldpd:287161,NYDA.1960.001.00292
ldpd:287159,NYDA.1960.001.00467
ldpd:287152,NYDA.1960.001.01558
ldpd:287156,NYDA.1960.001.00741
ldpd:287158,NYDA.1960.001.00151
ldpd:287283,NYDA.1960.001.03520
ldpd:287193,NYDA.1960.001.04376
ldpd:287188,NYDA.1960.001.01220
ldpd:287189,NYDA.1960.001.03532
ldpd:287187,NYDA.1960.001.02701
ldpd:287184,NYDA.1960.001.00439
ldpd:287185,NYDA.1960.001.04619
ldpd:287181,NYDA.1960.001.03992
ldpd:287179,NYDA.1960.001.03473
ldpd:287176,NYDA.1960.001.03112
ldpd:287212,NYDA.1960.001.04374
ldpd:287239,NYDA.1960.001.01671
ldpd:287379,NYDA.1960.001.00271
ldpd:287302,NYDA.1960.001.00032
ldpd:287215,NYDA.1960.001.03974
ldpd:287322,NYDA.1960.001.02697
ldpd:287207,NYDA.1960.001.02556
ldpd:287427,NYDA.1960.001.03636
ldpd:287249,NYDA.1960.001.02034
ldpd:287304,NYDA.1960.001.04588
ldpd:287227,NYDA.1960.001.03823
ldpd:287408,NYDA.1960.001.01750
ldpd:287370,NYDA.1960.001.04695
ldpd:287376,NYDA.1960.001.04153
ldpd:287325,NYDA.1960.001.03309
ldpd:287410,NYDA.1960.001.04623
ldpd:287428,NYDA.1960.001.00202
ldpd:287219,NYDA.1960.001.01894
ldpd:287301,NYDA.1960.001.04686
ldpd:287257,NYDA.1960.001.03526
ldpd:287244,NYDA.1960.001.03170
ldpd:287281,NYDA.1960.001.00502
ldpd:287368,NYDA.1960.001.00186
ldpd:287314,NYDA.1960.001.02698R
ldpd:287333,NYDA.1960.001.02097V
ldpd:287401,NYDA.1960.001.02039
ldpd:287287,NYDA.1960.001.03180
ldpd:287205,NYDA.1960.001.01207
ldpd:287298,NYDA.1960.001.02228
ldpd:287421,NYDA.1960.001.00682
ldpd:287406,NYDA.1960.001.02869
ldpd:287338,NYDA.1960.001.04161
ldpd:287344,NYDA.1960.001.04087
ldpd:287382,NYDA.1960.001.02965
ldpd:287319,NYDA.1960.001.03263
ldpd:287339,NYDA.1960.001.02000
ldpd:287418,NYDA.1960.001.03116
ldpd:287359,NYDA.1960.001.01398
ldpd:287289,NYDA.1960.001.04742
ldpd:287230,NYDA.1960.001.00737
ldpd:287387,NYDA.1960.001.01919
ldpd:287423,NYDA.1960.001.03949
ldpd:287318,NYDA.1960.001.00033
ldpd:287377,NYDA.1960.001.00805V
ldpd:287211,NYDA.1960.001.02753
ldpd:287271,NYDA.1987.003.00006
ldpd:287337,NYDA.1960.001.02952
ldpd:287346,NYDA.1960.001.00448
ldpd:287372,NYDA.1960.001.02851
ldpd:287278,NYDA.1960.001.04616
ldpd:287214,NYDA.1960.001.03466
ldpd:287392,NYDA.1960.001.02838
ldpd:287412,NYDA.1960.001.03561
ldpd:287209,NYDA.1960.001.00515
ldpd:287413,NYDA.1960.001.04220
ldpd:287416,NYDA.1960.001.01023
ldpd:287284,NYDA.1960.001.03090
ldpd:287400,NYDA.1960.001.04577
ldpd:287273,NYDA.1960.001.00549
ldpd:287210,NYDA.1960.001.04435
ldpd:287291,NYDA.1960.001.03355
ldpd:287343,NYDA.1960.001.03875
ldpd:287224,NYDA.1960.001.01377
ldpd:287307,NYDA.1960.001.01692
ldpd:287334,NYDA.1960.001.03273
ldpd:287217,NYDA.1960.001.00992R
ldpd:287315,NYDA.1960.001.01462
ldpd:287385,NYDA.1960.001.03708
ldpd:287216,NYDA.1960.001.03782
ldpd:287330,NYDA.1960.001.00498
ldpd:287335,NYDA.1987.003.00010
ldpd:287313,NYDA.1987.003.00021
ldpd:287398,NYDA.1960.001.03553
ldpd:287381,NYDA.1960.001.02207
ldpd:287388,NYDA.1960.001.00517
ldpd:287391,NYDA.1987.003.00041
ldpd:287303,NYDA.1960.001.00204
ldpd:287226,NYDA.1960.001.03628
ldpd:287213,NYDA.1960.001.01852
ldpd:287308,NYDA.1960.001.01110
ldpd:287347,NYDA.1960.001.02694
ldpd:287254,NYDA.1960.001.02587
ldpd:287251,NYDA.1960.001.01071
ldpd:287371,NYDA.1960.001.04119
ldpd:287320,NYDA.1960.001.01588
ldpd:287324,NYDA.1960.001.01961
ldpd:287311,NYDA.1960.001.03124
ldpd:287310,NYDA.1960.001.03522
ldpd:287306,NYDA.1960.001.01633
ldpd:287355,NYDA.1960.001.01232
ldpd:287350,NYDA.1960.001.00506
ldpd:287366,NYDA.1960.001.04126
ldpd:287375,NYDA.1960.001.02611
ldpd:287431,NYDA.1960.001.03842
ldpd:287483,NYDA.1960.001.00994
ldpd:287710,NYDA.1960.001.03660
ldpd:287603,NYDA.1960.001.01292
ldpd:287692,NYDA.1960.001.00935
ldpd:287610,NYDA.1960.001.03444
ldpd:287554,NYDA.1960.001.02652
ldpd:287455,NYDA.1960.001.04317R
ldpd:287683,NYDA.1960.001.01567
ldpd:287467,NYDA.1960.001.04481
ldpd:287655,NYDA.1960.001.03928
ldpd:287703,NYDA.1960.001.02870
ldpd:287568,NYDA.1960.001.00268
ldpd:287533,NYDA.1960.001.03923
ldpd:287430,NYDA.1960.001.02839
ldpd:287746,NYDA.1960.001.00809A
ldpd:287465,NYDA.1960.001.03661R
ldpd:287589,NYDA.1960.001.04502V
ldpd:287628,NYDA.1960.001.01271
ldpd:287609,NYDA.1960.001.02327
ldpd:287537,NYDA.1960.001.04708
ldpd:287442,NYDA.1960.001.00315
ldpd:287571,NYDA.1960.001.03305A
ldpd:287605,NYDA.1960.001.01008
ldpd:287585,NYDA.1960.001.02111
ldpd:287482,NYDA.1960.001.04326
ldpd:287694,NYDA.1960.001.02324
ldpd:287715,NYDA.1960.001.00136
ldpd:287673,NYDA.1960.001.02421
ldpd:287510,NYDA.1960.001.03533
ldpd:287707,NYDA.1960.001.02956
ldpd:287709,NYDA.1960.001.03134
ldpd:287675,NYDA.1960.001.02593
ldpd:287621,NYDA.1960.001.04081
ldpd:287572,NYDA.1960.001.02192
ldpd:287598,NYDA.1960.001.02677
ldpd:287476,NYDA.1960.001.01514R
ldpd:287459,NYDA.1960.001.02010V
ldpd:287559,NYDA.1960.001.02436
ldpd:287624,NYDA.1960.001.00803
ldpd:287738,NYDA.1960.001.02919
ldpd:287700,NYDA.1960.001.03117R
ldpd:287578,NYDA.1987.003.00080
ldpd:287489,NYDA.1960.001.02279
ldpd:287577,NYDA.1960.001.03099
ldpd:287739,NYDA.1960.001.04703
ldpd:287508,NYDA.1960.001.03182
ldpd:287712,NYDA.1960.001.00591V
ldpd:287490,NYDA.1960.001.03410
ldpd:287436,NYDA.1960.001.00146
ldpd:287634,NYDA.1960.001.01122
ldpd:287566,NYDA.1960.001.02751
ldpd:287728,NYDA.1960.001.04360
ldpd:287540,NYDA.1960.001.00984
ldpd:287475,NYDA.1960.001.00983
ldpd:287661,NYDA.1960.001.00326
ldpd:287744,NYDA.1960.001.03491
ldpd:287534,NYDA.1960.001.04523
ldpd:287651,NYDA.1960.001.00727V
ldpd:287453,NYDA.1960.001.00058
ldpd:287529,NYDA.1960.001.00475
ldpd:287530,NYDA.1960.001.01933
ldpd:287435,NYDA.1987.003.00004
ldpd:287450,NYDA.1960.001.01043
ldpd:287664,NYDA.1960.001.00022
ldpd:287591,NYDA.1960.001.01419
ldpd:287434,NYDA.1960.001.04468
ldpd:287644,NYDA.1960.001.02769
ldpd:287734,NYDA.1960.001.01930
ldpd:287635,NYDA.1960.001.03240
ldpd:287505,NYDA.1960.001.01254
ldpd:287646,NYDA.1987.003.00054
ldpd:287647,NYDA.1960.001.00598
ldpd:287668,NYDA.1960.001.03402
ldpd:287587,NYDA.1960.001.01138
ldpd:287616,NYDA.1960.001.03509
ldpd:287617,NYDA.1960.001.00057
ldpd:287713,NYDA.1960.001.01597
ldpd:287729,NYDA.1960.001.01382
ldpd:287649,NYDA.1960.001.00183R
ldpd:287597,NYDA.1960.001.00466
ldpd:287724,NYDA.1960.001.01649
ldpd:287444,NYDA.1960.001.03371
ldpd:287557,NYDA.1960.001.03080
ldpd:287461,NYDA.1960.001.03120
ldpd:287456,NYDA.1987.003.00060
ldpd:287544,NYDA.1960.001.04307
ldpd:287693,NYDA.1960.001.03239
ldpd:287652,NYDA.1960.001.03174
ldpd:287503,NYDA.1960.001.00278
ldpd:287486,NYDA.1960.001.01184V
ldpd:287451,NYDA.1960.001.01204
ldpd:287701,NYDA.1960.001.00358
ldpd:287625,NYDA.1960.001.02232
ldpd:287719,NYDA.1960.001.00593
ldpd:287619,NYDA.1960.001.00583
ldpd:287711,NYDA.1960.001.03190
ldpd:287613,NYDA.1960.001.03567
ldpd:287643,NYDA.1960.001.04673
ldpd:287638,NYDA.1960.001.02171
ldpd:287512,NYDA.1960.001.03228
ldpd:287525,NYDA.1960.001.00453
ldpd:287743,NYDA.1960.001.04368
ldpd:287516,NYDA.1960.001.00656
ldpd:287526,NYDA.1960.001.00219
ldpd:287513,NYDA.1960.001.01447
ldpd:287481,NYDA.1960.001.04215V
ldpd:287614,NYDA.1960.001.01128
ldpd:287491,NYDA.1960.001.03236
ldpd:287546,NYDA.1960.001.01063
ldpd:287472,NYDA.1960.001.03425
ldpd:287678,NYDA.1960.001.02201
ldpd:287720,NYDA.1960.001.01359
ldpd:287447,NYDA.1960.001.02097R
ldpd:287464,NYDA.1960.001.01358
ldpd:287696,NYDA.1960.001.00430
ldpd:287514,NYDA.1960.001.04404
ldpd:287741,NYDA.1960.001.01732
ldpd:287545,NYDA.1960.001.01297
ldpd:287650,NYDA.1960.001.04046
ldpd:287541,NYDA.1960.001.02827
ldpd:287648,NYDA.1960.001.01641V
ldpd:287528,NYDA.1960.001.03226
ldpd:287725,NYDA.1960.001.02305
ldpd:287670,NYDA.1960.001.03154
ldpd:287599,NYDA.1960.001.02277
ldpd:287576,NYDA.1960.001.01518
ldpd:287672,NYDA.1960.001.00825
ldpd:287733,NYDA.1960.001.01527
ldpd:287674,NYDA.1960.001.00191
ldpd:287745,NYDA.1960.001.03577R
ldpd:287606,NYDA.1960.001.04038
ldpd:287601,NYDA.1960.001.03929
ldpd:287474,NYDA.1960.001.00138
ldpd:287633,NYDA.1960.001.03251
ldpd:287522,NYDA.1987.003.00068
ldpd:287560,NYDA.1987.003.00124
ldpd:287478,NYDA.1960.001.00895
ldpd:287679,NYDA.1960.001.01105
ldpd:287565,NYDA.1960.001.01003
ldpd:287582,NYDA.1960.001.01658
ldpd:287681,NYDA.1960.001.01163
ldpd:287493,NYDA.1960.001.04734
ldpd:287687,NYDA.1960.001.02509
ldpd:287722,NYDA.1960.001.04493
ldpd:287588,NYDA.1960.001.01935
ldpd:287487,NYDA.1960.001.00933V
ldpd:287698,NYDA.1960.001.00140
ldpd:287659,NYDA.1960.001.01629
ldpd:287654,NYDA.1960.001.02392
ldpd:287680,NYDA.1960.001.01647
ldpd:287584,NYDA.1960.001.04652
ldpd:287690,NYDA.1960.001.01630
ldpd:287592,NYDA.1960.001.02599
ldpd:287496,NYDA.1960.001.03882
ldpd:287574,NYDA.1960.001.04517
ldpd:287479,NYDA.1960.001.04178
ldpd:287732,NYDA.1960.001.01504
ldpd:287611,NYDA.1960.001.02339
ldpd:287639,NYDA.1960.001.02072
ldpd:287676,NYDA.1987.003.00019
ldpd:287521,NYDA.1960.001.01395
ldpd:287440,NYDA.1960.001.02782
ldpd:287539,NYDA.1960.001.03048V
ldpd:287563,NYDA.1960.001.00063
ldpd:287438,NYDA.1960.001.03892
ldpd:287497,NYDA.1960.001.02472
ldpd:287714,NYDA.1960.001.00248
ldpd:287608,NYDA.1960.001.02722
ldpd:287437,NYDA.1960.001.03676
ldpd:287623,NYDA.1960.001.00589
ldpd:287473,NYDA.1987.003.00102
ldpd:287636,NYDA.1987.003.00051
ldpd:287641,NYDA.1960.001.00263
ldpd:287556,NYDA.1960.001.01097
ldpd:287665,NYDA.1960.001.02819
ldpd:287662,NYDA.1960.001.00205
ldpd:287663,NYDA.1960.001.02547
ldpd:287432,NYDA.1960.001.02287
ldpd:287507,NYDA.1960.001.03619
ldpd:287656,NYDA.1960.001.02822
ldpd:287511,NYDA.1960.001.02755
ldpd:287618,NYDA.1960.001.01474R
ldpd:287658,NYDA.1960.001.00547
ldpd:287494,NYDA.1960.001.01715
ldpd:287452,NYDA.1960.001.01564
ldpd:287600,NYDA.1960.001.01133
ldpd:287492,NYDA.1960.001.03229
ldpd:287586,NYDA.1987.003.00134
ldpd:287477,NYDA.1960.001.02582
ldpd:287695,NYDA.1960.001.03054
ldpd:287596,NYDA.1960.001.00820
ldpd:287627,NYDA.1960.001.01206
ldpd:287723,NYDA.1987.003.00127
ldpd:287708,NYDA.1987.003.00117
ldpd:287731,NYDA.1960.001.02735
ldpd:287737,NYDA.1960.001.02205
ldpd:287602,NYDA.1960.001.01458V
ldpd:287697,NYDA.1960.001.02780
ldpd:287640,NYDA.1960.001.01044
ldpd:287736,NYDA.1960.001.00859
ldpd:287622,NYDA.1960.001.00479
ldpd:287575,NYDA.1960.001.00561
ldpd:287506,NYDA.1960.001.00362
ldpd:287717,NYDA.1960.001.04718
ldpd:287742,NYDA.1960.001.04712
ldpd:287547,NYDA.1960.001.03747V
ldpd:287706,NYDA.1960.001.00489
ldpd:287666,NYDA.1960.001.04709
ldpd:287515,NYDA.1960.001.02301
ldpd:287653,NYDA.1960.001.00728
ldpd:287504,NYDA.1960.001.02528
ldpd:287441,NYDA.1960.001.02186
ldpd:287573,NYDA.1960.001.02935
ldpd:287716,NYDA.1960.001.03435
ldpd:287509,NYDA.1960.001.00562
ldpd:287499,NYDA.1960.001.00329
ldpd:287671,NYDA.1960.001.03285
ldpd:287629,NYDA.1960.001.01354
ldpd:287730,NYDA.1960.001.03872
ldpd:287594,NYDA.1960.001.00393
ldpd:287488,NYDA.1960.001.01850
ldpd:287457,NYDA.1960.001.02898
ldpd:287645,NYDA.1960.001.02308
ldpd:287727,NYDA.1960.001.02865
ldpd:287642,NYDA.1960.001.02335
ldpd:287626,NYDA.1960.001.03753
ldpd:287699,NYDA.1960.001.03490
ldpd:287458,NYDA.1960.001.00352
ldpd:287569,NYDA.1960.001.02129
ldpd:287466,NYDA.1960.001.00427
ldpd:287612,NYDA.1987.003.00131
ldpd:287460,NYDA.1960.001.01584
ldpd:287498,NYDA.1960.001.03621
ldpd:287685,NYDA.1960.001.00789
ldpd:287558,NYDA.1960.001.04617
ldpd:287570,NYDA.1960.001.04231
ldpd:287721,NYDA.1960.001.00628
ldpd:287726,NYDA.1987.003.00018
ldpd:287542,NYDA.1960.001.02052
ldpd:287551,NYDA.1960.001.01035
ldpd:287439,NYDA.1960.001.00399
ldpd:287689,NYDA.1960.001.04306
ldpd:287485,NYDA.1960.001.03837
ldpd:287630,NYDA.1960.001.03529
ldpd:287561,NYDA.1960.001.03013
ldpd:287677,NYDA.1960.001.04465
ldpd:287518,NYDA.1960.001.03043
ldpd:287620,NYDA.1960.001.02195R
ldpd:287631,NYDA.1960.001.04689
ldpd:287632,NYDA.1960.001.01481
ldpd:287615,NYDA.1960.001.03429R
ldpd:287604,NYDA.1960.001.00735
ldpd:287637,NYDA.1960.001.04172
ldpd:287593,NYDA.1960.001.01170
ldpd:287564,NYDA.1960.001.02523
ldpd:287657,NYDA.1960.001.04529
ldpd:287484,NYDA.1960.001.02649V
ldpd:287718,NYDA.1960.001.00486
ldpd:287682,NYDA.1960.001.03739
ldpd:287583,NYDA.1960.001.00333
ldpd:287691,NYDA.1960.001.01424
ldpd:287704,NYDA.1960.001.01328R
ldpd:287471,NYDA.1960.001.00621
ldpd:287590,NYDA.1960.001.04125
ldpd:287531,NYDA.1960.001.03269
ldpd:287686,NYDA.1960.001.03671
ldpd:287454,NYDA.1960.001.02203
ldpd:287446,NYDA.1960.001.01956
ldpd:287468,NYDA.1960.001.04105
ldpd:287445,NYDA.1960.001.02234
ldpd:287595,NYDA.1960.001.02911
ldpd:287747,NYDA.1960.001.01808
ldpd:287448,NYDA.1960.001.01817
ldpd:287500,NYDA.1960.001.01782
ldpd:287555,NYDA.1960.001.00471
ldpd:287667,NYDA.1960.001.03843
ldpd:287684,NYDA.1960.001.03905
ldpd:287688,NYDA.1960.001.04068
ldpd:287669,NYDA.1960.001.01786
ldpd:287660,NYDA.1960.001.03853
ldpd:287495,NYDA.1960.001.01004
ldpd:287536,NYDA.1960.001.04201R
ldpd:287740,NYDA.1987.003.00020
ldpd:287581,NYDA.1960.001.04108
ldpd:287520,NYDA.1960.001.03009
ldpd:287607,NYDA.1960.001.03931
ldpd:287469,NYDA.1960.001.03581
ldpd:287462,NYDA.1960.001.04177
ldpd:287463,NYDA.1960.001.03267
ldpd:287562,NYDA.1960.001.02028
ldpd:287449,NYDA.1960.001.00785
ldpd:287443,NYDA.1960.001.01427
ldpd:287548,NYDA.1960.001.02260
ldpd:287433,NYDA.1960.001.04651
ldpd:287702,NYDA.1960.001.03883
ldpd:287480,NYDA.1960.001.01475
ldpd:287470,NYDA.1960.001.00426
ldpd:287519,NYDA.1960.001.02109
ldpd:287549,NYDA.1960.001.02741
ldpd:287502,NYDA.1960.001.02518
ldpd:287501,NYDA.1960.001.03751
ldpd:287553,NYDA.1960.001.04377
ldpd:287527,NYDA.1960.001.02929
ldpd:287523,NYDA.1960.001.02613
ldpd:287517,NYDA.1960.001.03218
ldpd:287735,NYDA.1960.001.03811
ldpd:287543,NYDA.1960.001.04496
ldpd:287535,NYDA.1960.001.03589
ldpd:287538,NYDA.1960.001.00796
ldpd:287532,NYDA.1960.001.04479
ldpd:287567,NYDA.1960.001.01205
ldpd:287552,NYDA.1960.001.04294
ldpd:287580,NYDA.1960.001.00808
ldpd:287579,NYDA.1960.001.04513
ldpd:287705,NYDA.1960.001.03275
ldpd:287870,NYDA.1960.001.00232
ldpd:288036,NYDA.1960.001.02503
ldpd:288008,NYDA.1960.001.01399
ldpd:287880,NYDA.1960.001.00651
ldpd:288018,NYDA.1960.001.01237
ldpd:287982,NYDA.1960.001.04311
ldpd:288019,NYDA.1960.001.01234
ldpd:288005,NYDA.1960.001.01329
ldpd:288000,NYDA.1960.001.01243
ldpd:288032,NYDA.1987.003.00045
ldpd:287997,NYDA.1960.001.04705
ldpd:287887,NYDA.1960.001.00337
ldpd:287996,NYDA.1960.001.04074
ldpd:288021,NYDA.1960.001.01411
ldpd:287998,NYDA.1960.001.02993V
ldpd:288025,NYDA.1960.001.01423
ldpd:287818,NYDA.1960.001.04628
ldpd:287858,NYDA.1960.001.01203
ldpd:287905,NYDA.1960.001.01528
ldpd:287896,NYDA.1960.001.00804V
ldpd:288023,NYDA.1960.001.03938
ldpd:287785,NYDA.1960.001.03757
ldpd:287889,NYDA.1960.001.00128
ldpd:287856,NYDA.1960.001.02211
ldpd:287978,NYDA.1960.001.00620
ldpd:287879,NYDA.1960.001.02836
ldpd:287806,NYDA.1960.001.02631R
ldpd:288026,NYDA.1960.001.01848
ldpd:287783,NYDA.1960.001.04012
ldpd:287813,NYDA.1960.001.00516
ldpd:287782,NYDA.1960.001.04241
ldpd:287778,NYDA.1960.001.03327
ldpd:287941,NYDA.1960.001.02997
ldpd:287910,NYDA.1960.001.01739
ldpd:287936,NYDA.1960.001.01486R
ldpd:287802,NYDA.1960.001.01431
ldpd:287893,NYDA.1960.001.02732
ldpd:287882,NYDA.1960.001.00213
ldpd:287912,NYDA.1960.001.02243
ldpd:287874,NYDA.1960.001.04101
ldpd:287883,NYDA.1960.001.02513
ldpd:287956,NYDA.1960.001.00538
ldpd:287918,NYDA.1960.001.03031
ldpd:287983,NYDA.1960.001.00666
ldpd:287884,NYDA.1960.001.03049
ldpd:287898,NYDA.1960.001.00215
ldpd:287824,NYDA.1960.001.01189
ldpd:287825,NYDA.1960.001.01052R
ldpd:287869,NYDA.1960.001.00152
ldpd:287902,NYDA.1960.001.03132
ldpd:287929,NYDA.1960.001.02733V
ldpd:287871,NYDA.1960.001.03064R
ldpd:287853,NYDA.1960.001.01800
ldpd:287977,NYDA.1960.001.03421
ldpd:287930,NYDA.1960.001.00779
ldpd:287857,NYDA.1960.001.02018
ldpd:287987,NYDA.1960.001.03162
ldpd:287888,NYDA.1960.001.04028
ldpd:287766,NYDA.1960.001.00770
ldpd:287944,NYDA.1960.001.01943R
ldpd:287924,NYDA.1960.001.02091
ldpd:287931,NYDA.1960.001.02977
ldpd:287829,NYDA.1960.001.01632
ldpd:287919,NYDA.1960.001.02446V
ldpd:287845,NYDA.1960.001.04538
ldpd:287787,NYDA.1960.001.01542
ldpd:287876,NYDA.1960.001.03414V
ldpd:287917,NYDA.1960.001.04684
ldpd:287798,NYDA.1960.001.02907
ldpd:287873,NYDA.1960.001.02922
ldpd:287840,NYDA.1960.001.02445
ldpd:287947,NYDA.1960.001.04670
ldpd:288045,NYDA.1960.001.00972
ldpd:288049,NYDA.1960.001.00170
ldpd:287833,NYDA.1960.001.00084V
ldpd:287828,NYDA.1960.001.04427
ldpd:288017,NYDA.1960.001.04717
ldpd:287775,NYDA.1960.001.01272R
ldpd:287935,NYDA.1960.001.04274
ldpd:287826,NYDA.1960.001.02437V
ldpd:287811,NYDA.1960.001.04565
ldpd:287911,NYDA.1960.001.02850
ldpd:287957,NYDA.1960.001.01871
ldpd:287926,NYDA.1960.001.00653
ldpd:287861,NYDA.1960.001.02527R
ldpd:287817,NYDA.1960.001.00809B
ldpd:287860,NYDA.1960.001.02761
ldpd:288027,NYDA.1960.001.04154
ldpd:287819,NYDA.1960.001.03014
ldpd:287822,NYDA.1960.001.00199
ldpd:287848,NYDA.1960.001.00560
ldpd:287962,NYDA.1960.001.04632
ldpd:287961,NYDA.1960.001.04630
ldpd:287821,NYDA.1960.001.03056
ldpd:287999,NYDA.1960.001.01684
ldpd:287776,NYDA.1960.001.00704
ldpd:287847,NYDA.1960.001.00222
ldpd:287992,NYDA.1960.001.00751
ldpd:288043,NYDA.1960.001.01276
ldpd:287903,NYDA.1960.001.01357
ldpd:288022,NYDA.1960.001.02153
ldpd:287995,NYDA.1960.001.02242V
ldpd:287863,NYDA.1960.001.00451
ldpd:287950,NYDA.1960.001.04451
ldpd:287752,NYDA.1960.001.02506
ldpd:287908,NYDA.1960.001.01012
ldpd:288054,NYDA.1960.001.02405
ldpd:287989,NYDA.1960.001.04494
ldpd:287800,NYDA.1960.001.02707
ldpd:287985,NYDA.1960.001.04419
ldpd:287955,NYDA.1960.001.02281
ldpd:287981,NYDA.1960.001.04495
ldpd:287960,NYDA.1960.001.01913
ldpd:287994,NYDA.1960.001.02038
ldpd:288051,NYDA.1987.003.00115
ldpd:287834,NYDA.1960.001.00975
ldpd:287973,NYDA.1960.001.04483
ldpd:287835,NYDA.1960.001.01021
ldpd:287897,NYDA.1960.001.01666
ldpd:287940,NYDA.1960.001.01534
ldpd:287830,NYDA.1960.001.03797V
ldpd:287820,NYDA.1960.001.01704
ldpd:288003,NYDA.1960.001.00953
ldpd:287750,NYDA.1960.001.01659
ldpd:287942,NYDA.1960.001.00408
ldpd:288020,NYDA.1960.001.04299
ldpd:287816,NYDA.1960.001.00887
ldpd:288048,NYDA.1960.001.00920
ldpd:287872,NYDA.1960.001.01260V
ldpd:287921,NYDA.1960.001.02062
ldpd:288057,NYDA.1960.001.02505
ldpd:287866,NYDA.1960.001.02452
ldpd:287865,NYDA.1960.001.01356
ldpd:287900,NYDA.1960.001.00503
ldpd:287808,NYDA.1960.001.02625V
ldpd:287907,NYDA.1960.001.00349
ldpd:288062,NYDA.1960.001.00535
ldpd:287928,NYDA.1960.001.02971
ldpd:287846,NYDA.1960.001.04546
ldpd:287801,NYDA.1960.001.04413
ldpd:287764,NYDA.1960.001.02084
ldpd:287949,NYDA.1960.001.04506
ldpd:287946,NYDA.1960.001.01310
ldpd:287838,NYDA.1960.001.02905
ldpd:288052,NYDA.1960.001.03047
ldpd:287923,NYDA.1960.001.01762
ldpd:287807,NYDA.1960.001.01946
ldpd:287991,NYDA.1960.001.00190
ldpd:287892,NYDA.1960.001.04678
ldpd:288058,NYDA.1960.001.00121
ldpd:287894,NYDA.1960.001.01355
ldpd:287891,NYDA.1960.001.02485
ldpd:287781,NYDA.1960.001.03668
ldpd:287855,NYDA.1960.001.04627
ldpd:287881,NYDA.1960.001.02901
ldpd:287938,NYDA.1960.001.00373
ldpd:287954,NYDA.1960.001.01365
ldpd:288037,NYDA.1960.001.02115
ldpd:288055,NYDA.1960.001.04371
ldpd:287757,NYDA.1960.001.03990
ldpd:287790,NYDA.1960.001.02264
ldpd:287767,NYDA.1960.001.02360
ldpd:287797,NYDA.1960.001.04354
ldpd:287948,NYDA.1960.001.02490
ldpd:288064,NYDA.1960.001.04313
ldpd:287864,NYDA.1960.001.02348
ldpd:287990,NYDA.1960.001.03648
ldpd:287868,NYDA.1960.001.02161
ldpd:287852,NYDA.1960.001.02366
ldpd:287975,NYDA.1960.001.00933R
ldpd:287988,NYDA.1960.001.01121
ldpd:287777,NYDA.1960.001.03564
ldpd:287972,NYDA.1960.001.01134
ldpd:287862,NYDA.1960.001.02393
ldpd:287984,NYDA.1960.001.03470
ldpd:288035,NYDA.1960.001.01813
ldpd:287968,NYDA.1960.001.01093
ldpd:287809,NYDA.1960.001.03265
ldpd:287878,NYDA.1960.001.04456
ldpd:287751,NYDA.1960.001.01964
ldpd:288001,NYDA.1960.001.04672
ldpd:287849,NYDA.1960.001.02185
ldpd:287859,NYDA.1960.001.01605
ldpd:287804,NYDA.1960.001.01764
ldpd:287932,NYDA.1960.001.01290
ldpd:287875,NYDA.1960.001.03496
ldpd:288039,NYDA.1960.001.01545
ldpd:287771,NYDA.1960.001.02477
ldpd:287827,NYDA.1960.001.00772
ldpd:287933,NYDA.1960.001.00527
ldpd:287758,NYDA.1960.001.03797R
ldpd:288033,NYDA.1960.001.04159
ldpd:287756,NYDA.1960.001.02364
